# Constructed from biom file
#OTU ID	SAMPLE_112474	SAMPLE_112475	SAMPLE_112476	SAMPLE_112477	SAMPLE_112478	SAMPLE_112480	SAMPLE_112481	SAMPLE_112482	SAMPLE_112483	SAMPLE_112484	SAMPLE_112485	SAMPLE_112486	SAMPLE_112487	SAMPLE_112488	SAMPLE_112489	SAMPLE_112490	SAMPLE_112491	SAMPLE_112492	SAMPLE_112493	SAMPLE_112495	SAMPLE_112496	SAMPLE_112497	SAMPLE_112498	SAMPLE_112499	SAMPLE_112500	SAMPLE_112501	SAMPLE_112502	SAMPLE_112503	SAMPLE_112504	SAMPLE_112505	SAMPLE_112506	SAMPLE_112507	SAMPLE_112508	SAMPLE_112509	SAMPLE_112510	SAMPLE_112511	SAMPLE_112512	SAMPLE_112513	SAMPLE_112514	SAMPLE_112515	SAMPLE_112516	SAMPLE_112518	SAMPLE_112519	SAMPLE_112520	SAMPLE_112521	SAMPLE_112522	SAMPLE_112524	SAMPLE_112525	SAMPLE_112526	SAMPLE_112527	SAMPLE_112528	SAMPLE_112529	SAMPLE_112530	SAMPLE_112531	SAMPLE_112532	SAMPLE_112533	SAMPLE_112534	SAMPLE_112535	SAMPLE_112536	SAMPLE_112537	SAMPLE_112538
p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Halosphaeriaceae;Other	0.0	0.0	0.0	0.0	0.0	0.000705567699142	0.0	0.0	9.99931433273e-06	0.0	0.0	0.0	2.17544531366e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.96436578241e-07	6.83222670239e-06	1.34142720701e-05	0.0	7.97984114796e-06	1.29584493213e-05	0.0	1.40094479717e-06	5.13409617446e-06	0.0	0.0	4.89352664721e-06	6.88666500622e-05	1.35668412832e-05	1.24662942569e-06	5.77231229595e-06	0.0	7.33637268773e-05	4.59363551799e-05	9.48005875352e-05	1.11479364612e-06	2.96131535047e-05	0.000190719967879	1.97911293684e-05	6.44974039795e-06	5.24640621174e-05	1.01524904059e-05	1.08382990807e-06	9.74853650096e-06	5.40404971171e-05	0.0	0.0	3.87823061017e-05	0.0	1.13435499016e-06	0.0	0.0	2.36147303965e-06	0.0	0.0
p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Microascaceae;Other	0.0	0.0	0.0	1.77130660432e-05	0.0	0.0	0.0	5.80261814131e-06	0.0	0.0	0.0	8.07084045697e-06	0.0	0.0	0.0	0.0	0.0	5.13318695195e-06	0.0	0.0	0.0	0.0	0.0	0.0	5.5140257516e-07	8.8664901644e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.52626964436e-05	0.0	9.23569967352e-07	0.0	3.81110269493e-06	0.0	0.0	0.000278698411531	0.0	0.0	0.0	0.0	6.35928025666e-06	1.01524904059e-06	0.0	0.0	0.0	0.0	0.0786832445339	1.4984072812e-05	6.1663263768e-05	0.0	0.0	0.0	0.0	0.0	5.83039788995e-05
p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Microascaceae,g:Graphium;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.30892491838e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000318519574476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Microascaceae,g:Unknown_23435;Other	0.0	0.0	0.0	0.0	0.0	6.2856810614e-06	0.0	0.0	0.0	7.33242655658e-06	0.0	0.0	0.0	3.05682796019e-06	0.0	0.0	3.34243031451e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.57713921868e-06	0.0	0.0	0.0	7.28562946017e-06	0.0	5.13409617446e-06	2.03617778886e-05	0.0	5.87223197665e-06	4.59111000414e-06	0.0	7.72910243928e-05	6.92677475514e-06	6.5276388388e-06	7.8127605246e-05	0.0	0.00490564486101	1.00331428151e-05	6.58070077883e-06	5.01894652312e-06	0.000311710287553	0.00507272082299	0.000108107764363	0.00409754512782	1.08382990807e-06	4.87426825048e-06	5.54261508894e-06	6.07081606945e-06	0.324063596999	0.152901004638	0.0	5.38818620324e-06	5.79212816996e-05	0.0	0.0	0.0	0.00977216332055
p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Microascaceae,g:Unknown_23436;Other	7.00607461125e-05	0.0	0.0	0.0	1.44287027298e-06	6.2856810614e-05	0.0	1.16052362826e-05	0.0	6.41587323701e-06	0.0	1.34514007616e-06	0.0	0.0	0.0	0.0	7.52046820764e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Sordariomycetes,o:Sordariales;Other	0.00195251259658	0.000951469074254	0.000509463131266	0.00244440311396	0.00108359557501	0.0115169391248	0.00100590119477	0.00128818122737	0.000909937604279	0.000532517478672	0.000168012264895	3.09382217517e-05	0.000289334226716	0.000195636989452	0.000698684378592	0.000256386530647	0.000345105929973	0.000239976490004	5.1547255302e-06	0.00038192027746	3.48196216211e-05	0.000588773781794	0.0	0.000219994061949	3.74953751109e-05	9.75313918084e-05	0.000332207518964	4.00709620309e-05	3.92264543208e-05	4.36398174829e-05	0.00020743561224	5.93963060553e-05	2.74037492244e-05	0.000153802185139	0.000175521009102	0.0	3.09395939063e-05	5.54849301298e-05	4.76387836866e-05	8.03886215648e-05	0.000215871217399	1.11479364612e-05	8.22587597353e-05	0.000496875705789	0.0	0.0	0.000104928124235	8.73114174907e-05	9.75446917263e-06	0.000106015334448	8.59105338785e-05	7.28497928334e-05	0.0	2.82053135285e-05	1.712868438e-05	0.000235378660457	4.37141748676e-05	0.000261209345964	0.000162941639736	4.67260755341e-05	0.0
p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Chaetomiaceae,g:Chaetomium;Other	6.54665988264e-05	2.70133175656e-05	0.0	1.41704528345e-05	0.000109658140746	0.0	3.73580911399e-05	2.03091634946e-05	7.14236738052e-06	0.0	9.00065704796e-06	0.0	4.13334609595e-05	6.87786291044e-06	0.0	2.89157741331e-06	0.0	1.53995608559e-05	0.0	0.0	0.0	4.96436578241e-07	0.0	7.15427843736e-06	0.0	0.0	1.17804084739e-06	0.0	0.0	0.0	0.0	0.0	7.82964263554e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21856706262e-06	0.0	0.0	0.0	6.16991233436e-06	0.0	0.0	8.74283497353e-06	0.0	4.36872512336e-05	0.0	0.0
p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Chaetomiaceae,g:Humicola;Other	0.000759182839022	0.000354174608082	0.0	0.000131076688719	0.00012120110293	0.0	2.35217610881e-05	5.22235632717e-05	7.14236738052e-07	4.03283460612e-05	0.000210015331119	1.34514007616e-06	5.6561578155e-05	6.87786291044e-06	0.0	1.39759574977e-05	1.83833667298e-05	5.13318695195e-06	1.54641765906e-05	7.37297832934e-06	0.0	1.2410914456e-05	1.1387044504e-06	1.0731417656e-05	0.0	1.77329803288e-05	4.71216338955e-06	0.0	0.0	1.79693366106e-05	5.09044447216e-06	0.0	7.82964263554e-06	2.29555500207e-06	1.6958551604e-06	4.98651770276e-06	4.8487423286e-06	0.0	0.0	0.0	4.56870301374e-06	4.45917458449e-06	0.0	0.0	2.96866940526e-05	0.0	0.0	4.06099616236e-06	8.67063926456e-06	2.5589908315e-05	0.0	0.0	0.000547942764483	1.76283209553e-06	0.0	5.58669832651e-05	0.0	6.13042342568e-05	3.06991495155e-05	1.71646808085e-05	1.06427897991e-05
p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae;Other	0.0328091028434	0.0325600521057	0.0510663590368	0.0355501235486	0.0250294706253	0.049366167636	0.0315675870132	0.024125835577	0.0133098016136	0.0243775686407	0.022983177772	0.010579526699	0.0599487465084	0.00701159913369	0.012267211649	0.0051267667538	0.00865355208426	0.0115201548169	0.00826044766214	0.00873108093761	0.00613080118251	0.0530199229928	0.0145332849004	0.0851511162463	0.020644512414	0.0134158862678	0.131300898727	0.027707248837	0.00605628435817	0.0184737615597	0.0672142288104	0.0114735970782	0.00695174395503	0.121969723925	0.0708994646185	0.00829631882797	0.0398194882499	0.319387576924	0.119313239294	0.0574020694328	0.149774648724	0.0372441409233	0.0951388363347	0.285141408818	0.0274292683591	0.0298832596988	0.386451871377	0.346322767975	0.016222766064	0.0171525499734	0.128235328351	0.0146746801439	7.57319267984e-05	0.185397051487	0.000448771530756	0.00898976329698	0.0201281918178	0.0173650907036	0.00850720662535	0.00337476696562	0.00300959586319
p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Apodus;Other	0.000389353982494	0.00012005918918	0.0	0.00010273578305	5.77148109191e-06	0.0	2.76726601036e-05	5.51248723424e-05	2.85694695221e-06	6.14090724114e-05	2.40017521279e-05	0.0	5.6561578155e-05	6.11365592039e-06	7.66381402478e-06	5.78315482662e-06	0.0	6.41648368994e-06	0.0	0.0	0.0	0.0	0.0	3.57713921868e-06	0.0	0.0	1.17804084739e-06	0.0	0.0	0.0	1.27261111804e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.87426825048e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Cladorrhinum;Other	0.0	6.00295945901e-06	0.0	0.0	1.44287027298e-06	0.0	0.0	0.0	0.0	9.16553319573e-07	0.0	0.0	0.0	0.0	3.3209860774e-05	0.0	1.00272909435e-05	0.0	0.0	0.0	0.0	4.96436578241e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.82964263554e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.18073651983e-06	0.0	0.0
p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Lasiosphaeria;Other	3.44561046455e-06	2.40118378361e-05	2.63515412724e-05	3.54261320863e-06	1.44287027298e-06	0.0	1.24526970466e-05	0.0	0.0	8.24897987616e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8471399347e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora;Other	0.150135584772	0.0985385795197	0.169826899653	0.148662220687	0.0782569549954	0.191125561193	0.3391422859	0.21796954786	0.260524992572	0.375091197055	0.351477157833	0.173030748557	0.287717870848	0.855357778787	0.609208072551	0.291831968509	0.627156912062	0.51855711248	0.393266897512	0.671023605327	0.640593564145	0.463205113694	0.52226793488	0.63437523475	0.804613805907	0.499585934909	0.413379245512	0.254046256461	0.0951451658999	0.0806373980401	0.480705942839	0.160694810406	0.404357979091	0.143562862052	0.547178690562	0.382118098192	0.145127706637	0.0125036921957	0.185811264667	0.0392319441414	0.347293386117	0.0331405855119	0.0322964342473	0.0483638234335	0.012799912919	0.0786610338934	0.0138234854579	0.0234654510751	0.436155915435	0.642106853709	0.0694628236021	0.0409294419402	9.35512036922e-05	0.0745069799337	0.00138057196103	0.166723809799	0.28808187665	0.553550581324	0.613596889468	0.2526497976	0.000127944842585
p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Schizothecium;Other	0.0	0.0	0.0	0.0	0.0	3.92855066338e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.39298984502e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.9428480467e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5437827406e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.58336344838e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.85091996506e-06
p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Unknown_23503;Other	0.000799381627775	0.000726358094541	0.000872528811018	0.000430427504849	0.000815221704232	7.85710132675e-05	0.000542384138031	0.00033219988859	0.000103564327018	0.000142065764534	9.60070085116e-05	4.84250427418e-05	0.000150105726642	1.45199328109e-05	3.95963724614e-05	2.69880558576e-05	1.08628985221e-05	2.69492314977e-05	5.1547255302e-06	1.91697436563e-05	0.0	8.48906548793e-05	6.83222670239e-06	2.05685505074e-05	0.0	0.0	3.76973071164e-05	9.10703682521e-06	8.40566878303e-06	2.56704808723e-06	0.0	2.52750238533e-06	9.78705329442e-07	3.44333250311e-06	1.10230585426e-05	1.24662942569e-06	3.46338737757e-06	5.22211107104e-05	0.0	1.3780906554e-05	2.05591635619e-05	2.22958729224e-06	0.0	4.64252553389e-05	1.23694558553e-06	0.0	1.11287404492e-05	1.92897317712e-05	2.16765981614e-05	2.5589908315e-05	4.43409207115e-05	1.06239281215e-05	0.0	1.76283209553e-05	0.0	1.13435499016e-06	0.0	2.13232119154e-05	2.83376764758e-05	6.67515364773e-06	6.94094986899e-07
p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Unknown_23507;Other	0.0	0.0	0.0	0.000109821009468	1.15429621838e-05	0.0	3.18235591192e-05	1.88585089592e-05	7.85660411857e-06	9.16553319573e-07	3.00021901599e-06	0.0	2.17544531366e-05	3.05682796019e-06	7.66381402478e-06	0.0	2.50682273588e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.43085568747e-05	0.0	0.0	7.30385325381e-05	3.64281473009e-06	0.0	5.77585819626e-05	1.01808889443e-05	1.26375119267e-06	3.91482131777e-06	9.18222000829e-06	2.37419722456e-05	0.0	2.19347867246e-05	0.000295375657456	0.000371582512755	2.29681775899e-05	5.71087876718e-06	2.78698411531e-05	1.31614015577e-05	0.0	0.0	1.61243509949e-06	0.000569155582971	0.0	5.41914954035e-06	1.21856706262e-06	1.66278452668e-05	0.0	0.0	0.000129568159022	0.0	0.0	0.0	7.99620446828e-06	3.54220955948e-06	9.53593378248e-07	1.08741547948e-05
p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Unknown_23512;Other	0.000611021589047	0.000261128736467	0.0	0.000313521268964	0.0	0.000725996162592	0.000178488657668	0.000252413889147	0.000310692981053	0.00010723673839	0.0	0.0	2.61053437639e-05	6.11365592039e-06	0.000111125303359	0.000139277645408	1.3369721258e-05	1.15496706419e-05	0.0	0.000222663945546	3.39703625572e-06	4.17006725723e-05	0.0	0.0	1.10280515032e-05	0.000148957034762	7.30385325381e-05	0.0	0.0	0.0	2.03617778886e-05	5.05500477066e-06	0.0	9.18222000829e-06	0.0	0.0	0.0	0.0	8.57498106358e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.06099616236e-06	5.85268150358e-05	0.0	1.24708839501e-05	2.12478562431e-05	0.0	0.0	1.3702947504e-05	2.83588747539e-07	0.0	3.06521171284e-05	1.06266286784e-05	7.62874702598e-06	0.0
p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Unknown_23514;Other	0.00398886838113	0.00148273098638	0.0020993394547	0.00377819698701	0.00219604855547	0.0054512569005	0.00259707915073	0.000906659084579	0.000641384590771	0.00125659460113	0.00171012483911	0.000803048625469	0.00160982953211	0.000189523333532	0.000144335164133	9.59039842081e-05	0.000306667981356	0.000263075831288	0.000261602320657	0.000131239014262	2.03822175343e-05	0.00176036410644	0.000283537408149	0.00106419891756	0.000204018952809	0.000170236611157	0.00182125115006	0.000719455909192	0.000170915265255	0.000510842569358	0.00103081500561	9.09900858719e-05	7.82964263554e-06	0.000822956468243	0.00169331137766	9.84837246295e-05	0.000308472369096	0.000285584199197	0.00112713362202	0.00314893714758	0.000910314075489	7.69207615824e-05	0.00158759406289	0.0011493387538	0.000258521627375	0.000191879776839	0.00211287086528	0.000943166358708	0.000153903846946	0.00060928353131	0.00158241660789	0.000119898617372	0.0	0.0020907188653	0.0	3.14783509768e-05	0.000207642330621	0.000712994898422	0.000375474213305	8.20090305293e-05	4.32652541834e-05
p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Unknown_23516;Other	0.0	3.00147972951e-06	0.0	0.0	0.0	0.0	0.0	3.04637452419e-05	1.71416817133e-05	9.16553319573e-07	0.0	0.0	0.0	0.0	1.02184186997e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83588747539e-07	0.0	0.0	1.18073651983e-06	0.0	0.0
p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Unknown_23520;Other	0.000513395959218	0.00279437762817	0.0006675723789	0.00042688489164	0.0001601586003	0.000718139061265	0.000280877500052	0.00105027388358	0.000569246680228	4.30780060199e-05	9.00065704796e-06	0.0	0.000378527484576	3.59177285323e-05	0.000151998978158	0.000170121137816	4.76296319817e-05	7.18646173273e-05	1.15981324429e-05	0.000206443393222	5.09555438358e-06	3.42541238987e-05	3.4161133512e-05	0.000262919732573	3.91495828364e-05	0.000107284530989	0.000114269962197	2.18568883805e-05	7.00472398586e-06	0.000103965447533	0.000105626722797	9.47813394499e-05	7.82964263554e-06	1.03299975093e-05	6.78342064161e-05	2.49325885138e-06	0.000103670728835	0.00016319097097	3.14415972331e-05	2.29681775899e-06	6.85305452062e-06	1.33775237535e-05	2.13872775312e-05	1.25473663078e-06	3.21605852237e-05	1.93492211938e-05	0.000273449051036	0.000306605210258	0.000126808099244	2.92456095029e-05	0.000134408415907	9.10622410418e-06	0.0	2.73238974807e-05	0.0	0.000159376876117	0.0	4.6644526065e-05	3.66028321146e-05	8.29626239075e-05	9.25459982532e-07
p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Unknown_23523;Other	2.98619573594e-05	0.000210103581065	0.0	0.0	2.45287946406e-05	0.0	1.93708620725e-05	0.000152318726209	0.0	4.03283460612e-05	0.0	0.00019639045112	1.30526718819e-05	7.64206990048e-07	3.83190701239e-06	2.89157741331e-06	0.0	0.0	8.89190153959e-05	2.35935306539e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.43713412524e-06	0.0	0.0	0.0	0.0	0.0	2.83588747539e-07	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Zygopleurage;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019718218803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.06217549744e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Sordariaceae,g:Sordaria;Other	0.000608724515404	0.00122460372964	0.00391173990443	0.00295985333581	0.0	0.0	0.0	0.00229203416582	0.00637741983407	0.000195225857069	2.10015331119e-05	0.000173523069825	0.0	4.20313844527e-05	0.000371694980202	0.000394218387348	4.76296319817e-05	8.46975847072e-05	0.0	4.42378699761e-05	3.39703625572e-06	0.0	0.0	2.77228289448e-05	3.80467776861e-05	1.77329803288e-05	5.06557564377e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.49211075135e-05	1.6958551604e-05	1.12196648312e-05	0.0	0.0	0.0	1.1484088795e-05	2.28435150687e-06	0.0	6.58070077883e-06	0.0	0.0	0.0	0.0	4.06099616236e-06	2.16765981614e-06	0.0	0.0	0.00055244426232	0.0	0.0	0.0	3.71501259276e-05	3.71570486375e-05	0.000189243505749	0.0	2.47934278344e-05	0.0
p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Unknown_23482;Other	2.75648837164e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Sordariomycetes,o:Unknown_22990,f:Unknown_22991;Other	0.0	0.0	0.0	0.0	0.0	0.0	1.38363300518e-06	0.0	7.14236738052e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.94298525186e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Sordariomycetes,o:Unknown_23016,f:Apiosporaceae,g:Arthrinium;Other	0.0	3.00147972951e-06	0.0	0.0	0.0	2.04284634496e-05	0.0	0.0	6.42813064247e-06	9.16553319573e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.28868138255e-06	0.0	0.0	7.44654867362e-06	0.0	2.77228289448e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.23569967352e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09285437169e-06	0.0	0.0	0.0	0.0
p:Ascomycota,c:Sordariomycetes,o:Unknown_23034,f:Plectosphaerellaceae;Other	0.0	0.0	0.000128829757332	0.0	0.0	0.0	0.0	0.0	1.4284734761e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Sordariomycetes,o:Unknown_23034,f:Plectosphaerellaceae,g:Gibellulopsis;Other	0.0	0.000147072506746	0.00088424060714	2.12556792518e-05	3.46288865514e-05	0.0	0.00011484153943	5.80261814131e-06	0.000253554042009	2.29138329893e-05	0.0	1.61416809139e-05	0.000102245929742	0.0	0.0	1.83133236176e-05	3.34243031451e-06	1.28329673799e-06	0.0	0.0	0.0	2.48218289121e-06	4.55481780159e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.59111000414e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.14217575344e-06	0.0	0.00135233401005	0.0	0.0	0.0	0.0	0.0	0.0	1.09671035636e-05	0.0	1.51770401736e-06	0.0	0.0	0.0	2.72245197637e-05	8.74283497353e-06	0.0	0.0	1.62110874302e-05	0.0
p:Ascomycota,c:Sordariomycetes,o:Unknown_23034,f:Plectosphaerellaceae,g:Lectera;Other	0.000314699089095	0.0	0.000105406165089	1.59417594389e-05	3.89574973704e-05	0.000416426370318	0.000146665098549	0.0	9.78504331132e-05	0.0	0.0	5.38056030465e-06	1.08772265683e-05	1.68125537811e-05	0.0	1.06024505155e-05	0.0	1.79661543318e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.70187261829e-05	0.0	0.0	1.82140736504e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8274812055e-05	0.0	1.64517519471e-06	0.0	0.0	0.0	0.0	0.0	0.0	6.0928353131e-06	0.0	0.0	0.0	0.0	0.0	2.26870998031e-06	0.0	0.0	0.0	1.9071867565e-06	0.0
p:Ascomycota,c:Sordariomycetes,o:Unknown_23034,f:Plectosphaerellaceae,g:Plectosphaerella;Other	0.000432998381712	0.000402198283754	0.00274934413942	0.00022141332554	0.000213544800401	0.00233041625351	0.000435844396632	8.41379630489e-05	0.00125419971202	0.000137482997936	0.000124509089164	5.38056030465e-06	0.000313264125166	0.000123037325398	6.38651168732e-06	4.77110273196e-05	0.0	3.33657151877e-05	0.000119847368577	0.0	0.0	6.9997557532e-05	0.0	6.52827907409e-05	8.43645939995e-05	5.49722390193e-05	2.35608169478e-06	3.64281473009e-06	0.0	0.0	0.0002468865569	0.0	1.17444639533e-05	1.03299975093e-05	0.0	4.98651770276e-06	0.0	1.6319097097e-05	0.0	4.82331729389e-05	5.13979089046e-05	0.0	8.22587597353e-06	1.25473663078e-06	0.0	0.0	0.0	0.0	1.40897888049e-05	7.31140237572e-05	0.0	1.36593361563e-05	0.0	0.0	0.0	5.78521044979e-05	1.31142524603e-05	1.06616059577e-05	0.0	4.38652953994e-05	9.25459982532e-07
p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Amphisphaeriaceae;Other	0.0	0.0	0.0	0.0	0.0	0.00359698098739	0.0	0.0	0.0	0.0	0.0	0.0	4.56843515868e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Amphisphaeriaceae,g:Neopestalotiopsis;Other	0.0	0.00012005918918	0.0	0.0	0.0	0.0	4.15089901555e-05	1.59571998886e-05	3.35691266885e-05	0.0	0.0	0.0	5.00352422141e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.79407251144e-06	3.57434336334e-05	1.1387044504e-06	2.50399745308e-05	0.0	0.0	9.42432677911e-06	0.0	2.80188959434e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
